cpu,mem,net_in,net_out,read,write,target
0.7622340856390225,0.038144162328645266,0.15800379639351747,0.3473688308605341,0.0,0.0,-0.0136299481799797
0.7644093977166114,0.038144162328645266,0.1578809611197511,0.3475952706065319,0.0,0.0,-0.0518565975733061
0.7552278126619741,0.038144162328645266,0.15800379639351747,0.3473688308605341,0.0,0.0,-0.0518565975733061
0.04506149740901389,0.0381443226300033,0.08505549325807461,0.1857658463468172,0.0,0.0,-0.0518565975733061
3.4825861560842566e-05,0.038144202688080144,0.0,0.0,0.0,0.0,-0.0518565975733061
0.15826586910148177,0.038144832248522706,0.14747123336141535,0.32531210614995787,0.0,0.0,-0.0518565975733061
0.16430909835693566,0.038144812921152994,0.15808245132564258,0.34709526006881203,0.0,0.0,-0.0518565975733061
0.13650614254615762,0.038144810647346074,0.15794402124430953,0.3471862989377845,0.0,0.0,-0.0518565975733061
0.15786046750948268,0.03814480837353944,0.1585074746423927,0.3471650101430429,0.0,0.0,-0.0518565975733061
0.17074269712779686,0.03814480837353944,0.15811851785406247,0.3470878343971019,0.0,0.0,-0.0518565975733061
0.17658917347431413,0.03814480837353944,0.1582632346356916,0.3468288946145723,0.0,0.0,-0.0518565975733061
0.17815270922413026,0.03814480837353944,0.1585749995859213,0.34668752132505176,0.0,0.0,-0.0518565975733061
0.16819098142031635,0.03814480837353944,0.158255772140632,0.3468907182910548,0.0,0.0,-0.0518565975733061
0.17624923646091037,0.03814480837353944,0.15713541157556274,0.34784197588424437,0.0,0.0,-0.0518565975733061
0.17718903355626978,0.03814480837353944,0.15767211308977416,0.3476395990453461,0.0,0.0,-0.0518565975733061
0.16995902969410967,0.038144806099733065,0.15766746041888532,0.3476401334753283,0.0,0.0,-0.0518565975733061
0.15978844366219694,0.038144806099733065,0.157986579122852,0.3473969284431906,0.0,0.0,-0.0518565975733061
0.16344804383925998,0.038144806099733065,0.15819351597184622,0.34748855585634364,0.0,0.0,-0.0518565975733061
0.1682394058605444,0.038144806099733065,0.15784795547879482,0.3473322617539819,0.0,0.0,-0.0518565975733061
0.16844971290213684,0.038144806099733065,0.15795389222423145,0.34730898372513563,0.0,0.0,-0.0518565975733061
0.14846277069926186,0.038144806099733065,0.15819507803992738,0.3472615716878404,0.0,0.0,-0.0518565975733061
0.18023047655875732,0.038144806099733065,0.15809064523043947,0.34701942122186497,0.0,0.0,-0.0518565975733061
0.1781920558427556,0.038144806099733065,0.15838835249651878,0.3466981229361448,0.0,0.0,-0.0518565975733061
0.17979068088846345,0.038144806099733065,0.15842664630541872,0.34684658325123147,0.0,0.0,-0.0518565975733061
0.178001186274254,0.038144806099733065,0.15821881956864806,0.34686968683149216,0.0,0.0,-0.0518565975733061
0.1775496194744497,0.038144806099733065,0.15808554144074366,0.34692129357087526,0.0,0.0,-0.0518565975733061
0.1965569454060378,0.038144806099733065,0.15772167745504842,0.34707643264177035,0.0,0.0,-0.0518565975733061
0.17800779633187702,0.038144806099733065,0.1584465264130602,0.34672213522254736,0.0,0.0,-0.0518565975733061
0.17908141022585372,0.038144806099733065,0.1576031188227542,0.34698446386997583,0.0,0.0,-0.0518565975733061
0.18114258917635623,0.03814480382592696,0.1582540724600963,0.34771227767925006,0.0,0.0,-0.0518565975733061
0.16081858258833803,0.03814480382592696,0.1578328260288219,0.34740835774773443,0.0,0.0,-0.0518565975733061
0.1599470930704071,0.03814480382592696,0.1579456986083499,0.34760557455268387,0.0,0.0,-0.0518565975733061
0.1777154781024214,0.03814480382592696,0.15827425856044725,0.34676766457023056,0.0,0.0,-0.0518565975733061
0.17035672523226303,0.03814480382592696,0.157267762061616,0.3480650292578958,0.0,0.0,-0.0518565975733061
0.17728642667492522,0.03814480382592696,0.15821106237816768,0.34714242495126707,0.0,0.0,-0.0518565975733061
0.17849729423210686,0.03814480382592696,0.15822523237209302,0.3467606906046512,0.0,0.0,-0.0518565975733061
0.17607300934093278,0.03814480382592696,0.15802358593610566,0.34689099696591114,0.0,0.0,-0.0518565975733061
0.1708085589610708,0.03814480382592696,0.15825011915499648,0.347071077142179,0.0,0.0,-0.0518565975733061
0.1613097442691816,0.03814480382592696,0.1579266345664514,0.3477279264043844,0.0,0.0,-0.0518565975733061
0.1613097442691816,0.03814480382592696,0.1579266345664514,0.3477279264043844,0.0,0.0,-0.0518565975733061
0.1613097442691816,0.03814480382592696,0.1579266345664514,0.3477279264043844,0.0,0.0,-0.0725815280586449
0.1613097442691816,0.03814480382592696,0.1579266345664514,0.3477279264043844,0.0,0.0,-0.0933064585439837
0.1613097442691816,0.03814480382592696,0.1579266345664514,0.3477279264043844,0.0,0.0,-0.1140313890293225
0.1613097442691816,0.03814480382592696,0.1579266345664514,0.3477279264043844,0.0,0.0,-0.1347563195146613
0.1613097442691816,0.03814480382592696,0.1579266345664514,0.3477279264043844,0.0,0.0,-0.1347563195146613
3.2708602730125385e-05,0.038144896483745104,0.0,0.0,0.0,0.0,-0.1347563195146613
0.051373806458066267,0.03814537336368893,0.08374942076502732,0.18412693948593403,0.0,0.0,-0.1347563195146613
0.09838015348534791,0.038144894332616724,0.15800337594146763,0.3472091775338928,0.0,0.0,-0.1347563195146613
0.09805971032238642,0.038144894332616724,0.15800337594146763,0.3472091775338928,0.0,0.0,-0.1347563195146613
0.09612722314455835,0.038144894332616724,0.15844907092305377,0.34691921337148024,0.0,0.0,-0.1347563195146613
0.09786736019061078,0.0381448914903471,0.15853310365210047,0.3473424564070086,0.0,0.0,-0.1347563195146613
0.09603333703815856,0.0381448914903471,0.15823244598018887,0.34676484496659754,0.0,0.0,-0.1347563195146613
0.09626105011750331,0.03814487443673826,0.15749839908952962,0.3476025508345979,0.0,0.0,-0.1347563195146613
0.09646554061433515,0.03814487443673826,0.15744806871988268,0.34781023926251836,0.0,0.0,-0.1347563195146613
0.09892106698963304,0.03814487443673826,0.15789191302644465,0.3472832266405485,0.0,0.0,-0.1347563195146613
0.12459321880009491,0.03814487216292491,0.15781842095588236,0.3472684797794117,0.0,0.0,-0.1347563195146613
0.12459321880009491,0.03814487216292491,0.15781842095588236,0.3472684797794117,0.0,0.0,-0.1347563195146613
0.12492744311612128,0.03814487216292491,0.15755527696263807,0.34768739131750115,0.0,0.0,-0.1347563195146613
0.10389331938088894,0.03814485510933336,0.15809784454480627,0.3476795797480391,0.0,0.0,-0.1347563195146613
0.10389331938088894,0.03814485510933336,0.15809784454480627,0.3476795797480391,0.0,0.0,-0.1347563195146613
0.09584645013738971,0.03814485510933336,0.15816012310848937,0.3468838102077456,0.0,0.0,-0.1347563195146613
0.09533845591960699,0.03814483691885251,0.15816012310848937,0.3468838102077456,0.0,0.0,-0.1347563195146613
0.09597715185613384,0.03814483691885251,0.1582273139685476,0.34714070971322847,0.0,0.0,-0.1347563195146613
0.08687045061187944,0.03814483691885251,0.15803119055118112,0.3469231527559055,0.0,0.0,-0.1347563195146613
0.1004360106649897,0.03814483691885251,0.15808846620046627,0.3469897278106509,0.0,0.0,-0.1347563195146613
0.1261666149513779,0.03814483691885251,0.15823818257956448,0.34729579899497487,0.0,0.0,-0.1347563195146613
0.1341967909207489,0.03814483691885251,0.15791964337990683,0.3472063907740075,0.0,0.0,-0.1347563195146613
0.09772368235338169,0.03814483691885251,0.15759976454000704,0.3478090348960169,0.0,0.0,-0.1347563195146613
0.0980759787432639,0.03814483691885251,0.15787808829015543,0.34744158507772016,0.0,0.0,-0.1347563195146613
0.09796218815747916,0.03814483691885251,0.15815322007386487,0.3470076280686509,0.0,0.0,-0.1347563195146613
0.0980317929611215,0.03814483691885251,0.15771730142356094,0.3474350468330927,0.0,0.0,-0.1347563195146613
0.09770961069692079,0.038144834645043625,0.15771730142356094,0.3474350468330927,0.0,0.0,-0.1347563195146613
0.09785501489179686,0.038144834645043625,0.15821031444939526,0.3466568351368555,0.0,0.0,-0.1347563195146613
0.0981081096328436,0.038144832371235005,0.1575342224156692,0.3474559704026116,0.0,0.0,-0.1347563195146613
0.09786860521731516,0.038144832371235005,0.15737371330324523,0.34810186460348164,0.0,0.0,-0.1347563195146613
0.10388681335276605,0.038144832371235005,0.15824268056713928,0.3468274945788157,0.0,0.0,-0.1347563195146613
0.1040959925227111,0.0381448181599373,0.15824268056713928,0.3468274945788157,0.0,0.0,-0.1347563195146613
0.1070238990585134,0.0381448181599373,0.15871182370944703,0.34688347520914103,0.0,0.0,-0.1347563195146613
0.10695931138328447,0.0381448181599373,0.15871182370944703,0.34688347520914103,0.0,0.0,-0.1347563195146613
0.09703173184372187,0.0381448181599373,0.15755000777158304,0.3476197763135665,0.0,0.0,-0.1347563195146613
0.09670238150643531,0.0381448181599373,0.15720526495726497,0.3484006438746439,0.0,0.0,-0.1347563195146613
0.09670238150643531,0.0381448181599373,0.15720526495726497,0.3484006438746439,0.0,0.0,-0.1347563195146613
0.09670238150643531,0.0381448181599373,0.15720526495726497,0.3484006438746439,0.0,0.0,-0.1393841316986857
0.09670238150643531,0.0381448181599373,0.15720526495726497,0.3484006438746439,0.0,0.0,-0.14401194388271
0.09670238150643531,0.0381448181599373,0.15720526495726497,0.3484006438746439,0.0,0.0,-0.1486397560667343
0.09670238150643531,0.0381448181599373,0.15720526495726497,0.3484006438746439,0.0,0.0,-0.1532675682507587
0.07661698725802635,0.0381448181599373,0.15530510566555578,0.3411178498333661,0.0,0.0,-0.1532675682507587
4.325232733026699e-05,0.03814486079386218,3.67517401392111e-05,1.79046939139746e-05,0.0,0.0,-0.1532675682507587
0.02707851668286698,0.03814532005091936,0.06931535591338145,0.1533742987229317,0.0,0.0,-0.1532675682507587
0.06729521482666757,0.038144930312842946,0.15766810218068536,0.34754357632398764,0.0,0.0,-0.1532675682507587
0.06753974993054046,0.03814491269078619,0.15829351965065505,0.34675930480349343,0.0,0.0,-0.1532675682507587
0.07109568767384151,0.03814491269078619,0.1585125984120351,0.34674593898871714,0.0,0.0,-0.1532675682507587
0.0693879090696031,0.0381448950687457,0.15799250481619817,0.34729579241203073,0.0,0.0,-0.1532675682507587
0.07054814531972106,0.038144886541957766,0.1577488610223642,0.347651108626198,0.0,0.0,-0.1532675682507587
0.07045474296796682,0.038144886541957766,0.15753439643652561,0.3476606146993318,0.0,0.0,-0.1532675682507587
0.07068225675106163,0.038144882562791374,0.15812270523017596,0.3467356606411184,0.0,0.0,-0.1532675682507587
0.07065255866201665,0.038144882562791374,0.15761631633002401,0.3474186621020199,0.0,0.0,-0.1532675682507587
0.07130875770895918,0.038144880288982365,0.15863789942578738,0.3461779084739865,0.0,0.0,-0.1532675682507587
0.08626763031401193,0.038144880288982365,0.15830021102888517,0.3473190756743853,0.0,0.0,-0.1532675682507587
0.08140582756772502,0.03814487972053016,0.15800848489697938,0.3473897019403881,0.0,0.0,-0.1532675682507587
0.08181160401673049,0.03814487972053016,0.1578272268499798,0.3474726890416498,0.0,0.0,-0.1532675682507587
0.0834312202835498,0.03814487744672151,0.15758084496693606,0.34706403526818513,0.0,0.0,-0.1532675682507587
0.06506865879848335,0.038144860393165204,0.15775020678246482,0.3478682332506203,0.0,0.0,-0.1532675682507587
0.050666545822494496,0.038144860393165204,0.1576668383258976,0.3471992130868919,0.0,0.0,-0.1532675682507587
0.0506074588267219,0.038144860393165204,0.15827945725915876,0.3468252550881954,0.0,0.0,-0.1532675682507587
0.05037143274569682,0.038144860393165204,0.1579223887842645,0.3472426616446955,0.0,0.0,-0.1532675682507587
0.07262809584633473,0.03814485811935886,0.15797392201361665,0.34740674561584484,0.0,0.0,-0.1532675682507587
0.06719021488182411,0.03814485811935886,0.15787606242862584,0.3469962679862962,0.0,0.0,-0.1532675682507587
0.06802509382806794,0.03814485811935886,0.15830754837176136,0.3467815507487521,0.0,0.0,-0.1532675682507587
0.06798171874340082,0.03814485811935886,0.15775307958477508,0.34756354878892737,0.0,0.0,-0.1532675682507587
0.06791309442568284,0.03814485811935886,0.15844412173234487,0.3467044978540772,0.0,0.0,-0.1532675682507587
0.06776782112152419,0.03814485811935886,0.1579912061459667,0.34693551984635085,0.0,0.0,-0.1532675682507587
0.06724700769450098,0.03814485811935886,0.15824960898335672,0.34740547824343293,0.0,0.0,-0.1532675682507587
0.06758357129503871,0.03814485811935886,0.15821057949479944,0.3470291827637444,0.0,0.0,-0.1532675682507587
0.06742797423491294,0.03814485811935886,0.15822744419807833,0.34678763932002954,0.0,0.0,-0.1532675682507587
0.06755199158451913,0.03814485811935886,0.15772526166902406,0.3475449646393211,0.0,0.0,-0.1532675682507587
0.06833470333555137,0.03814485811935886,0.15780269898989893,0.34753838545454546,0.0,0.0,-0.1532675682507587
0.06666257300812631,0.03814485811935886,0.15787397777777776,0.3474840044444444,0.0,0.0,-0.1532675682507587
0.06937279792718204,0.03814485811935886,0.1576577546145494,0.34747000361925445,0.0,0.0,-0.1532675682507587
0.06667613452485478,0.03814485811935886,0.15788519851423855,0.34767420057779613,0.0,0.0,-0.1532675682507587
0.07085423676305945,0.03814485811935886,0.1584455233380481,0.34675676944837347,0.0,0.0,-0.1532675682507587
0.07182276521841346,0.03814485072949007,0.15778915572592236,0.3472264781983708,0.0,0.0,-0.1532675682507587
0.07087186615537748,0.03814485072949007,0.15808007288629736,0.3473079008746355,0.0,0.0,-0.1532675682507587
0.07087186615537748,0.03814485072949007,0.15808007288629736,0.3473079008746355,0.0,0.0,-0.1532675682507587
0.07083564513837187,0.03814485072949007,0.15808007288629736,0.3473079008746355,0.0,0.0,-0.1510384668857435
0.07079946112594855,0.03814485072949007,0.15808007288629736,0.3473079008746355,0.0,0.0,-0.1488093655207283
0.07076331406142877,0.03814485072949007,0.15808007288629736,0.3473079008746355,0.0,0.0,-0.1465802641557131
0.07182276521841346,0.03814485072949007,0.15778915572592236,0.3472264781983708,0.0,0.0,-0.1443511627906979
0.07087186615537748,0.03814485072949007,0.15808007288629736,0.3473079008746355,0.0,0.0,-0.1443511627906979
0.008702461704498801,0.03814494338728268,0.03540229326805386,0.07729971897184822,0.0,0.0,-0.1443511627906979
0.010130350868360428,0.038145400938837615,0.03310694220665499,0.07172945581913709,0.0,0.0,-0.1443511627906979
0.050429736409122086,0.038145400938837615,0.15831124105754277,0.3468984652299489,0.0,0.0,-0.1443511627906979
0.05149168335753594,0.03814539866499524,0.15770405876667312,0.34707198762806885,0.0,0.0,-0.1443511627906979
0.0505608420647389,0.03814511551811513,0.1582604426395939,0.3466199731979696,0.0,0.0,-0.1443511627906979
0.04812681207985574,0.03814511324428991,0.1575183170984456,0.34742625215889467,0.0,0.0,-0.1443511627906979
0.048407476092107986,0.03814511267583364,0.15800085167958655,0.34719656227390183,0.0,0.0,-0.1443511627906979
0.0456155979885155,0.03814511267583364,0.15770477659574467,0.34724664494680857,0.0,0.0,-0.1443511627906979
0.03819719118679219,0.03814511040200876,0.15857401876955163,0.3468994118873828,0.0,0.0,-0.1443511627906979
0.04095725118472335,0.03814511040200876,0.157973114650686,0.34723772780318557,0.0,0.0,-0.1443511627906979
0.05132316185969407,0.03814511040200876,0.15756225217567293,0.347586164743979,0.0,0.0,-0.1443511627906979
0.05053181595961837,0.03814511040200876,0.15792675782537066,0.3472760247116969,0.0,0.0,-0.1443511627906979
0.05039239123045547,0.03814510983355258,0.15822204418507713,0.34686186244268447,0.0,0.0,-0.1443511627906979
0.050521957700155544,0.038145093348330786,0.1576789545957918,0.34718431672203764,0.0,0.0,-0.1443511627906979
0.05185599876045147,0.0381450910745082,0.1581431025008806,0.34720190348714336,0.0,0.0,-0.1443511627906979
0.05053304880378103,0.0381450910745082,0.15824509960852542,0.3470566855154415,0.0,0.0,-0.1443511627906979
0.05161164113073101,0.0381450910745082,0.15817964441710242,0.3470657656105815,0.0,0.0,-0.1443511627906979
0.053651917622879235,0.038145074020847484,0.15780916101331044,0.34711933877200524,0.0,0.0,-0.1443511627906979
0.051020897336180815,0.038145074020847484,0.15809092488366944,0.34701902060713496,0.0,0.0,-0.1443511627906979
0.05360219865068688,0.038145074020847484,0.15802946792130027,0.3473400102651839,0.0,0.0,-0.1443511627906979
0.0506837511711315,0.038145074020847484,0.15786125288493247,0.34705285459940655,0.0,0.0,-0.1443511627906979
0.050658088496209404,0.038145074020847484,0.1577762181234964,0.34715543704891727,0.0,0.0,-0.1443511627906979
0.05066126121562026,0.038145074020847484,0.15777656669297557,0.34756221310181534,0.0,0.0,-0.1443511627906979
0.050689282437957006,0.038145074020847484,0.15847649922320042,0.3467413319523563,0.0,0.0,-0.1443511627906979
0.054056866748351855,0.038145074020847484,0.15791239868852458,0.3472265652459017,0.0,0.0,-0.1443511627906979
0.07097946005690942,0.038145074020847484,0.15812195609126128,0.34720485923374944,0.0,0.0,-0.1443511627906979
0.047069217199190404,0.038145074020847484,0.15764908402366862,0.34714031242603544,0.0,0.0,-0.1443511627906979
0.03831906206154316,0.038145074020847484,0.15813052460496616,0.3469287060948081,0.0,0.0,-0.1443511627906979
0.03835526999099852,0.038145074020847484,0.1575013395472703,0.347486415446072,0.0,0.0,-0.1443511627906979
0.03843838622558925,0.038145074020847484,0.15784270869244035,0.3472827835508496,0.0,0.0,-0.1443511627906979
0.03844383779354649,0.038145074020847484,0.15764634876110337,0.34695184478728386,0.0,0.0,-0.1443511627906979
0.03880321773704429,0.038145074020847484,0.15791112840466925,0.34764850371418465,0.0,0.0,-0.1443511627906979
0.05080204750064856,0.038145074020847484,0.15764175817490497,0.3477423406844106,0.0,0.0,-0.1443511627906979
0.05136422559886984,0.038145074020847484,0.15850112520562967,0.34676261158837507,0.0,0.0,-0.1443511627906979
0.0515019543637469,0.038145074020847484,0.15727353672316383,0.34805602008788444,0.0,0.0,-0.1443511627906979
0.06174041987310547,0.038145074020847484,0.15784566532544383,0.3472691162130177,0.0,0.0,-0.1443511627906979
0.06174041987310547,0.038145074020847484,0.15784566532544383,0.3472691162130177,0.0,0.0,-0.1443511627906979
0.0617357508034764,0.038145074020847484,0.15784566532544383,0.3472691162130177,0.0,0.0,-0.1440127591001014
0.06173108243998322,0.038145074020847484,0.15784566532544383,0.3472691162130177,0.0,0.0,-0.1436743554095048
0.06172641478246575,0.038145074020847484,0.15784566532544383,0.3472691162130177,0.0,0.0,-0.1433359517189083
0.0515019543637469,0.038145074020847484,0.15727353672316383,0.34805602008788444,0.0,0.0,-0.1429975480283117
0.06174041987310547,0.038145074020847484,0.15784566532544383,0.3472691162130177,0.0,0.0,-0.1429975480283117
0.02113255039951595,0.038145135414097385,0.08566320790414127,0.18835612697078,0.0,0.0,-0.1429975480283117
0.0019082606757270266,0.03814511551811513,0.008205349382324992,0.017946782388343366,0.0,0.0,-0.1429975480283117
0.03966499912901082,0.03814511153892117,0.15780245926533962,0.3476720082084957,0.0,0.0,-0.1429975480283117
0.04073289264450418,0.03814511153892117,0.1583408329344184,0.34673437817137387,0.0,0.0,-0.1429975480283117
0.04074817583551234,0.03814510699127195,0.15823140147662018,0.3472123786710418,0.0,0.0,-0.1429975480283117
0.04449663052700959,0.03814510699127195,0.1579705419064298,0.3474704288216162,0.0,0.0,-0.1429975480283117
0.048842506586616014,0.038145084253042076,0.1582531022685013,0.347184648568241,0.0,0.0,-0.1429975480283117
0.05324875848295362,0.038145084253042076,0.15819344273219493,0.3472787471886714,0.0,0.0,-0.1429975480283117
0.04999322813669278,0.03814506719938747,0.1576520423148724,0.34735914042729726,0.0,0.0,-0.1429975480283117
0.0432301081301324,0.03814506492556801,0.1586643776441773,0.34643739211756847,0.0,0.0,-0.1429975480283117
0.04299252385886789,0.03814506492556801,0.15771000091310305,0.3476748099223862,0.0,0.0,-0.1429975480283117
0.04329373375487549,0.03814506492556801,0.1587892387096774,0.346061893796526,0.0,0.0,-0.1429975480283117
0.04335279491889839,0.03814506492556801,0.15835515983757845,0.34679641048357324,0.0,0.0,-0.1429975480283117
0.04935927479759566,0.03814506492556801,0.15751838602941176,0.3475099669117647,0.0,0.0,-0.1429975480283117
0.053020385879442036,0.03814506492556801,0.15771560655737704,0.3476807,0.0,0.0,-0.1429975480283117
0.04334733319381959,0.03814506492556801,0.15829517811048013,0.3469871939425228,0.0,0.0,-0.1429975480283117
0.043501381600536154,0.03814506492556801,0.15780483762416384,0.34771971781877153,0.0,0.0,-0.1429975480283117
0.04328546443001471,0.03814506492556801,0.15799095850713504,0.347384869374314,0.0,0.0,-0.1429975480283117
0.04317307068272578,0.03814506492556801,0.15810303195691203,0.3468943339317773,0.0,0.0,-0.1429975480283117
0.043225722277630656,0.03814506492556801,0.15797990795781403,0.3476135704697988,0.0,0.0,-0.1429975480283117
0.04324232987961155,0.03814506492556801,0.15845273743922203,0.3471341280388979,0.0,0.0,-0.1429975480283117
0.043692044122850486,0.03814506492556801,0.15757314295592048,0.3473487557476232,0.0,0.0,-0.1429975480283117
0.04340637229625905,0.03814506492556801,0.15773961414790993,0.3475249389067524,0.0,0.0,-0.1429975480283117
0.04897473614422152,0.03814506492556801,0.15844514828341857,0.3470313747260774,0.0,0.0,-0.1429975480283117
0.050052247609441956,0.03814506265174882,0.15809850312029267,0.34707368538842265,0.0,0.0,-0.1429975480283117
0.05014800677186588,0.03814506265174882,0.15799443718786016,0.3470906584709949,0.0,0.0,-0.1429975480283117
0.050508604511967196,0.03814506265174882,0.15726510968714663,0.3473667259705993,0.0,0.0,-0.1429975480283117
0.05022793634513826,0.03814506265174882,0.1581420734139614,0.3474996308084023,0.0,0.0,-0.1429975480283117
0.05007382758857493,0.03814504332429663,0.15787361389337642,0.34754936510500806,0.0,0.0,-0.1429975480283117
0.05015910204067917,0.03814504332429663,0.15786425030084236,0.3471068736462094,0.0,0.0,-0.1429975480283117
0.05012793107722955,0.03814504332429663,0.15791458093626626,0.3474081203233691,0.0,0.0,-0.1429975480283117
0.05016425243261642,0.03814504332429663,0.1578663680387409,0.34703235996771586,0.0,0.0,-0.1429975480283117
0.050133222581381635,0.03814504332429663,0.1579151143182681,0.34736828408659326,0.0,0.0,-0.1429975480283117
0.050131260146564306,0.03814504332429663,0.1582925609853,0.34688016368692887,0.0,0.0,-0.1429975480283117
0.05009207013449164,0.03814504332429663,0.1577745440414508,0.34727751640759935,0.0,0.0,-0.1429975480283117
0.050153683557662185,0.038145026839132325,0.15832073566433566,0.3468564755244755,0.0,0.0,-0.1429975480283117
0.050153683557662185,0.038145026839132325,0.15832073566433566,0.3468564755244755,0.0,0.0,-0.1429975480283117
0.050153683557662185,0.038145026839132325,0.15832073566433566,0.3468564755244755,0.0,0.0,-0.1400263523761377
0.050153683557662185,0.038145026839132325,0.15832073566433566,0.3468564755244755,0.0,0.0,-0.1370551567239637
0.050153683557662185,0.038145026839132325,0.15832073566433566,0.3468564755244755,0.0,0.0,-0.1340839610717897
0.050126054835787054,0.038145026839132325,0.1577745440414508,0.34727751640759935,0.0,0.0,-0.1311127654196157
0.050153683557662185,0.038145026839132325,0.15832073566433566,0.3468564755244755,0.0,0.0,-0.1311127654196157
8.319551326954011e-06,0.03814459065780904,0.0,0.0,0.0,0.0,-0.1311127654196157
0.020538043991133254,0.03814496706189549,0.0852178903849801,0.18829573449649162,0.0,0.0,-0.1311127654196157
0.03706384481538821,0.0381449448921971,0.15858128576850095,0.34661860645161297,0.0,0.0,-0.1311127654196157
0.03636635720127678,0.0381449448921971,0.15780984368737475,0.34716633266533065,0.0,0.0,-0.1311127654196157
0.03638343508074532,0.0381449448921971,0.15780984368737475,0.34716633266533065,0.0,0.0,-0.1311127654196157
0.03587596800789312,0.0381449448921971,0.15858535862958187,0.3469598585374839,0.0,0.0,-0.1311127654196157
