cpu_demand,mem_demand,net_in_demand,net_out_demand,read_demand,write_demand,cpu_supply,mem_supply,net_in_supply,net_out_supply,read_supply,write_supply,target
0.9637118467935474,9.764049530029297,158.2779700609869,346.9480731842543,0.0,0.0,1.324105783173103,255.97755813598636,1000.0,1000.0,200.0,200.0,0.1010499999999994
0.9565648622805938,9.764049530029297,158.18644213396968,347.3151089142662,0.0,0.0,1.2803775102933628,255.97755813598636,1000.0,1000.0,200.0,200.0,0.1010499999999994
0.9571307690949424,9.764049530029297,157.8228026490066,347.2780503311257,0.0,0.0,1.3031615546160469,255.97755813598636,1000.0,1000.0,200.0,200.0,0.1010499999999994
0.957971200435653,9.764049530029297,157.7887392883079,347.6395628177197,0.0,0.0,1.303826998056557,255.97755813598636,1000.0,1000.0,200.0,200.0,0.1010499999999994
0.9592411670020536,9.764049530029297,157.40178493181313,347.66595662866087,0.0,0.0,1.2471535245514715,255.97755813598636,1000.0,1000.0,200.0,200.0,0.1010499999999994
0.960854375659339,9.764049530029297,158.24414612228952,347.122383277984,0.0,0.0,1.2859779729900538,255.97755813598636,1000.0,1000.0,200.0,200.0,0.1010499999999994
0.960807371193607,9.764049530029297,157.33761635919095,347.50588308513,0.0,0.0,1.2978310323819289,255.97755813598636,1000.0,1000.0,200.0,200.0,0.1010499999999994
0.9548889232053318,9.764049530029297,158.20274457429048,347.5139015025041,0.0,0.0,1.2676433627355834,255.97755813598636,1000.0,1000.0,200.0,200.0,0.1010499999999994
0.9579765228133194,9.764049530029297,158.89513608288502,346.59911854951184,0.0,0.0,1.301225580707083,255.97755813598636,1000.0,1000.0,200.0,200.0,0.1010499999999994
0.9570409595645384,9.764049530029297,157.8809611197511,347.59527060653187,0.0,0.0,1.252000514937862,255.97755813598636,1000.0,1000.0,200.0,200.0,0.1010499999999994
0.9572776998401742,9.764049530029297,158.00379639351746,347.3688308605341,0.0,0.0,1.2675350189580925,255.97755813598636,1000.0,1000.0,200.0,200.0,0.1010499999999994
0.9572776998401742,9.764049530029297,158.00379639351746,347.3688308605341,0.0,0.0,1.2675350189580925,255.97755813598636,1000.0,1000.0,200.0,200.0,0.1010499999999994
0.9572776998401742,9.764049530029297,158.00379639351746,347.3688308605341,0.0,0.0,1.2636513929530366,255.97755813598636,1000.0,1000.0,200.0,200.0,0.062823350606673
0.9572776998401742,9.764049530029297,158.00379639351746,347.3688308605341,0.0,0.0,1.2597677669479737,255.97755813598636,1000.0,1000.0,200.0,200.0,0.0245967012133466
0.9572776998401742,9.764049530029297,158.00379639351746,347.3688308605341,0.0,0.0,1.2558841409429178,255.97755813598636,1000.0,1000.0,200.0,200.0,-0.0136299481799797
0.9570409595645384,9.764049530029297,157.8809611197511,347.59527060653187,0.0,0.0,1.252000514937862,255.97755813598636,1000.0,1000.0,200.0,200.0,-0.0518565975733061
0.9572776998401742,9.764049530029297,158.00379639351746,347.3688308605341,0.0,0.0,1.2675350189580925,255.97755813598636,1000.0,1000.0,200.0,200.0,-0.0518565975733061
0.5148668548134302,9.764049530029297,85.05549325807462,185.7658463468172,0.0,0.0,11.425870963410077,255.97648239135745,1000.0,1000.0,200.0,200.0,-0.0518565975733061
0.00021437451969,9.764049530029297,0.0,0.0,0.0,0.0,6.155612814214997,255.97728729248047,1000.0,1000.0,200.0,200.0,-0.0518565975733061
0.952406376790251,9.764217376708984,147.47123336141536,325.31210614995786,0.0,0.0,6.017762276840358,255.9774627685547,1000.0,1000.0,200.0,200.0,-0.0518565975733061
0.9852902102813076,9.764217376708984,158.08245132564258,347.095260068812,0.0,0.0,5.996565133240033,255.9775924682617,1000.0,1000.0,200.0,200.0,-0.0518565975733061
0.8199128639985054,9.764217376708984,157.94402124430954,347.1862989377845,0.0,0.0,6.006417357528534,255.9776077270508,1000.0,1000.0,200.0,200.0,-0.0518565975733061
0.9493436756827196,9.764217376708984,158.5074746423927,347.16501014304293,0.0,0.0,6.013815179064338,255.97762298583984,1000.0,1000.0,200.0,200.0,-0.0518565975733061
1.0237619780920817,9.764217376708984,158.11851785406247,347.0878343971019,0.0,0.0,5.995934205758857,255.97762298583984,1000.0,1000.0,200.0,200.0,-0.0518565975733061
1.0691264350580978,9.764217376708984,158.26323463569162,346.8288946145723,0.0,0.0,6.054314735289296,255.97762298583984,1000.0,1000.0,200.0,200.0,-0.0518565975733061
1.0702836225673111,9.764217376708984,158.57499958592132,346.68752132505176,0.0,0.0,6.007675253598357,255.97762298583984,1000.0,1000.0,200.0,200.0,-0.0518565975733061
1.0132285898976274,9.764217376708984,158.255772140632,346.8907182910548,0.0,0.0,6.024274199135128,255.97762298583984,1000.0,1000.0,200.0,200.0,-0.0518565975733061
1.063440752813506,9.764217376708984,157.13541157556273,347.8419758842444,0.0,0.0,6.033732537895915,255.97762298583984,1000.0,1000.0,200.0,200.0,-0.0518565975733061
1.06461240113826,9.764217376708984,157.67211308977417,347.6395990453461,0.0,0.0,6.008342501626501,255.97762298583984,1000.0,1000.0,200.0,200.0,-0.0518565975733061
1.0175147255945434,9.764217376708984,157.66746041888533,347.6401334753283,0.0,0.0,5.9868235740451965,255.9776382446289,1000.0,1000.0,200.0,200.0,-0.0518565975733061
0.9573841395229952,9.764217376708984,157.986579122852,347.3969284431906,0.0,0.0,5.9915730924006425,255.9776382446289,1000.0,1000.0,200.0,200.0,-0.0518565975733061
0.983414199242038,9.764217376708984,158.1935159718462,347.4885558563436,0.0,0.0,6.01667769244861,255.9776382446289,1000.0,1000.0,200.0,200.0,-0.0518565975733061
1.0130039186336537,9.764217376708984,157.84795547879483,347.3322617539819,0.0,0.0,6.021204803072976,255.9776382446289,1000.0,1000.0,200.0,200.0,-0.0518565975733061
1.0112412763110352,9.764217376708984,157.95389222423145,347.30898372513565,0.0,0.0,6.003223507412741,255.9776382446289,1000.0,1000.0,200.0,200.0,-0.0518565975733061
0.8916499024500323,9.764217376708984,158.19507803992738,347.2615716878404,0.0,0.0,6.005882136311669,255.9776382446289,1000.0,1000.0,200.0,200.0,-0.0518565975733061
1.0837792483029864,9.764217376708984,158.09064523043946,347.01942122186495,0.0,0.0,6.013296247095376,255.9776382446289,1000.0,1000.0,200.0,200.0,-0.0518565975733061
1.0661086944500069,9.764217376708984,158.3883524965188,346.69812293614484,0.0,0.0,5.982919324926513,255.9776382446289,1000.0,1000.0,200.0,200.0,-0.0518565975733061
1.08544706428572,9.764217376708984,158.42664630541873,346.8465832512315,0.0,0.0,6.037282126758825,255.9776382446289,1000.0,1000.0,200.0,200.0,-0.0518565975733061
1.0684561749956163,9.764217376708984,158.21881956864806,346.8696868314922,0.0,0.0,6.002522777288689,255.9776382446289,1000.0,1000.0,200.0,200.0,-0.0518565975733061
1.0657459519751709,9.764217376708984,158.08554144074367,346.92129357087526,0.0,0.0,6.002524562597202,255.9776382446289,1000.0,1000.0,200.0,200.0,-0.0518565975733061
1.1776312793914103,9.764217376708984,157.72167745504842,347.07643264177034,0.0,0.0,5.991298231455097,255.9776382446289,1000.0,1000.0,200.0,200.0,-0.0518565975733061
1.074632496226705,9.764217376708984,158.4465264130602,346.72213522254737,0.0,0.0,6.036996796607518,255.9776382446289,1000.0,1000.0,200.0,200.0,-0.0518565975733061
1.0823531502306785,9.764217376708984,157.60311882275423,346.98446386997585,0.0,0.0,6.04391683573207,255.9776382446289,1000.0,1000.0,200.0,200.0,-0.0518565975733061
1.0848519191790802,9.764217376708984,158.2540724600963,347.71227767925006,0.0,0.0,5.9889390126962,255.977653503418,1000.0,1000.0,200.0,200.0,-0.0518565975733061
0.9706483708215878,9.764217376708984,157.8328260288219,347.40835774773444,0.0,0.0,6.035672962659078,255.977653503418,1000.0,1000.0,200.0,200.0,-0.0518565975733061
0.9605229339960644,9.764217376708984,157.9456986083499,347.6055745526839,0.0,0.0,6.005254084694442,255.977653503418,1000.0,1000.0,200.0,200.0,-0.0518565975733061
1.0694925844396894,9.764217376708984,158.27425856044724,346.7676645702306,0.0,0.0,6.018004711009567,255.977653503418,1000.0,1000.0,200.0,200.0,-0.0518565975733061
1.01938654989344,9.764217376708984,157.267762061616,348.0650292578958,0.0,0.0,5.983835087834756,255.977653503418,1000.0,1000.0,200.0,200.0,-0.0518565975733061
1.0685693001949157,9.764217376708984,158.21106237816767,347.14242495126706,0.0,0.0,6.027361035113302,255.977653503418,1000.0,1000.0,200.0,200.0,-0.0518565975733061
1.0651780833488145,9.764217376708984,158.22523237209302,346.7606906046512,0.0,0.0,5.967474677592158,255.977653503418,1000.0,1000.0,200.0,200.0,-0.0518565975733061
1.062296914867092,9.764217376708984,158.02358593610566,346.89099696591114,0.0,0.0,6.033275167178807,255.977653503418,1000.0,1000.0,200.0,200.0,-0.0518565975733061
1.039555062425874,9.764217376708984,158.25011915499647,347.071077142179,0.0,0.0,6.086082973528278,255.977653503418,1000.0,1000.0,200.0,200.0,-0.0518565975733061
0.9662038087687536,9.764217376708984,157.92663456645138,347.7279264043844,0.0,0.0,5.989742362720662,255.977653503418,1000.0,1000.0,200.0,200.0,-0.0518565975733061
0.9662038087687536,9.764217376708984,157.92663456645138,347.7279264043844,0.0,0.0,5.989742362720662,255.977653503418,1000.0,1000.0,200.0,200.0,-0.0518565975733061
0.9662038087687536,9.764217376708984,157.92663456645138,347.7279264043844,0.0,0.0,5.989742362720662,255.977653503418,1000.0,1000.0,200.0,200.0,-0.0725815280586449
0.9662038087687536,9.764217376708984,157.92663456645138,347.7279264043844,0.0,0.0,5.989742362720662,255.977653503418,1000.0,1000.0,200.0,200.0,-0.0933064585439837
0.9662038087687536,9.764217376708984,157.92663456645138,347.7279264043844,0.0,0.0,5.989742362720662,255.977653503418,1000.0,1000.0,200.0,200.0,-0.1140313890293225
0.9662038087687536,9.764217376708984,157.92663456645138,347.7279264043844,0.0,0.0,5.989742362720662,255.977653503418,1000.0,1000.0,200.0,200.0,-0.1347563195146613
0.9662038087687536,9.764217376708984,157.92663456645138,347.7279264043844,0.0,0.0,5.989742362720662,255.977653503418,1000.0,1000.0,200.0,200.0,-0.1347563195146613
0.0003586934602217,9.764217376708984,0.0,0.0,0.0,0.0,10.966333939154636,255.97703170776367,1000.0,1000.0,200.0,200.0,-0.1347563195146613
0.5633823173446537,9.764339447021484,83.74942076502732,184.12693948593403,0.0,0.0,10.966333939154636,255.97703170776367,1000.0,1000.0,200.0,200.0,-0.1347563195146613
1.0823271334194504,9.76422119140625,158.00337594146762,347.2091775338928,0.0,0.0,11.001478398594337,255.97714614868164,1000.0,1000.0,200.0,200.0,-0.1347563195146613
1.0823271334194504,9.76422119140625,158.00337594146762,347.2091775338928,0.0,0.0,11.037429438258926,255.97714614868164,1000.0,1000.0,200.0,200.0,-0.1347563195146613
1.060997442553833,9.76422119140625,158.44907092305377,346.9192133714802,0.0,0.0,11.037429438258926,255.97714614868164,1000.0,1000.0,200.0,200.0,-0.1347563195146613
1.0735697158538926,9.76422119140625,158.53310365210046,347.3424564070086,0.0,0.0,10.969640069610143,255.977165222168,1000.0,1000.0,200.0,200.0,-0.1347563195146613
1.0591658011978526,9.76422119140625,158.23244598018888,346.76484496659754,0.0,0.0,11.029147105207812,255.977165222168,1000.0,1000.0,200.0,200.0,-0.1347563195146613
1.0591500726479877,9.76422119140625,157.4983990895296,347.6025508345979,0.0,0.0,11.00289339618788,255.97727966308597,1000.0,1000.0,200.0,200.0,-0.1347563195146613
1.0612187963545014,9.76422119140625,157.44806871988268,347.81023926251834,0.0,0.0,11.00101434767474,255.97727966308597,1000.0,1000.0,200.0,200.0,-0.1347563195146613
1.085495989813904,9.76422119140625,157.89191302644466,347.2832266405485,0.0,0.0,10.973355048097735,255.97727966308597,1000.0,1000.0,200.0,200.0,-0.1347563195146613
1.3695039512867333,9.76422119140625,157.81842095588237,347.26847977941173,0.0,0.0,10.991801676494532,255.977294921875,1000.0,1000.0,200.0,200.0,-0.1347563195146613
1.3695039512867333,9.76422119140625,157.81842095588237,347.26847977941173,0.0,0.0,10.991801676494532,255.977294921875,1000.0,1000.0,200.0,200.0,-0.1347563195146613
1.3732043035849189,9.76422119140625,157.55527696263806,347.6873913175011,0.0,0.0,10.992014799410503,255.977294921875,1000.0,1000.0,200.0,200.0,-0.1347563195146613
1.1419750282862016,9.76422119140625,158.09784454480626,347.6795797480391,0.0,0.0,10.991804238148797,255.97740936279297,1000.0,1000.0,200.0,200.0,-0.1347563195146613
1.1419750282862016,9.76422119140625,158.09784454480626,347.6795797480391,0.0,0.0,10.991804238148797,255.97740936279297,1000.0,1000.0,200.0,200.0,-0.1347563195146613
1.0546872428827765,9.76422119140625,158.16012310848936,346.8838102077456,0.0,0.0,11.00392598130604,255.97740936279297,1000.0,1000.0,200.0,200.0,-0.1347563195146613
1.0546872428827765,9.76422119140625,158.16012310848936,346.8838102077456,0.0,0.0,11.06255846824422,255.97753143310547,1000.0,1000.0,200.0,200.0,-0.1347563195146613
1.0617528540240349,9.76422119140625,158.2273139685476,347.1407097132285,0.0,0.0,11.06255846824422,255.97753143310547,1000.0,1000.0,200.0,200.0,-0.1347563195146613
0.955656228937058,9.76422119140625,158.0311905511811,346.9231527559055,0.0,0.0,11.000935556403952,255.97753143310547,1000.0,1000.0,200.0,200.0,-0.1347563195146613
1.1048900808678517,9.76422119140625,158.08846620046626,346.9897278106509,0.0,0.0,11.000935556403952,255.97753143310547,1000.0,1000.0,200.0,200.0,-0.1347563195146613
1.3858984794807576,9.76422119140625,158.2381825795645,347.29579899497486,0.0,0.0,10.98466880493588,255.97753143310547,1000.0,1000.0,200.0,200.0,-0.1347563195146613
1.4741073029496532,9.76422119140625,157.91964337990683,347.2063907740075,0.0,0.0,10.98466880493588,255.97753143310547,1000.0,1000.0,200.0,200.0,-0.1347563195146613
1.0767375163905857,9.76422119140625,157.59976454000704,347.8090348960169,0.0,0.0,11.01818403134832,255.97753143310547,1000.0,1000.0,200.0,200.0,-0.1347563195146613
1.0789525917098828,9.76422119140625,157.87808829015543,347.44158507772016,0.0,0.0,11.001191173776462,255.97753143310547,1000.0,1000.0,200.0,200.0,-0.1347563195146613
1.0777007597218888,9.76422119140625,158.15322007386487,347.0076280686509,0.0,0.0,11.001191173776462,255.97753143310547,1000.0,1000.0,200.0,200.0,-0.1347563195146613
1.0769895013410824,9.76422119140625,157.71730142356094,347.43504683309266,0.0,0.0,10.986124692916782,255.97753143310547,1000.0,1000.0,200.0,200.0,-0.1347563195146613
1.0769895013410824,9.76422119140625,157.71730142356094,347.43504683309266,0.0,0.0,11.022349732635078,255.97754669189453,1000.0,1000.0,200.0,200.0,-0.1347563195146613
1.0773721904837263,9.76422119140625,158.21031444939527,346.65683513685553,0.0,0.0,11.009882239300971,255.97754669189453,1000.0,1000.0,200.0,200.0,-0.1347563195146613
1.0783263651794714,9.76422119140625,157.5342224156692,347.4559704026116,0.0,0.0,10.991205204289052,255.9775619506836,1000.0,1000.0,200.0,200.0,-0.1347563195146613
1.0779496514077094,9.76422119140625,157.37371330324524,348.10186460348166,0.0,0.0,11.014253743722463,255.9775619506836,1000.0,1000.0,200.0,200.0,-0.1347563195146613
1.1442357228941002,9.76422119140625,158.24268056713927,346.8274945788157,0.0,0.0,11.014253743722463,255.9775619506836,1000.0,1000.0,200.0,200.0,-0.1347563195146613
1.1442357228941002,9.76422119140625,158.24268056713927,346.8274945788157,0.0,0.0,10.992120783559052,255.97765731811523,1000.0,1000.0,200.0,200.0,-0.1347563195146613
1.1764196251786112,9.76422119140625,158.71182370944703,346.883475209141,0.0,0.0,10.992120783559052,255.97765731811523,1000.0,1000.0,200.0,200.0,-0.1347563195146613
1.1764196251786112,9.76422119140625,158.71182370944703,346.883475209141,0.0,0.0,10.998758406016265,255.97765731811523,1000.0,1000.0,200.0,200.0,-0.1347563195146613
1.069539779523512,9.76422119140625,157.55000777158304,347.6197763135665,0.0,0.0,11.022577451736096,255.97765731811523,1000.0,1000.0,200.0,200.0,-0.1347563195146613
1.0628810522318064,9.76422119140625,157.20526495726497,348.40064387464395,0.0,0.0,10.991260356510187,255.97765731811523,1000.0,1000.0,200.0,200.0,-0.1347563195146613
1.0628810522318064,9.76422119140625,157.20526495726497,348.40064387464395,0.0,0.0,10.991260356510187,255.97765731811523,1000.0,1000.0,200.0,200.0,-0.1347563195146613
1.0628810522318064,9.76422119140625,157.20526495726497,348.40064387464395,0.0,0.0,10.991260356510187,255.97765731811523,1000.0,1000.0,200.0,200.0,-0.1393841316986857
1.0628810522318064,9.76422119140625,157.20526495726497,348.40064387464395,0.0,0.0,10.991260356510187,255.97765731811523,1000.0,1000.0,200.0,200.0,-0.14401194388271
1.0628810522318064,9.76422119140625,157.20526495726497,348.40064387464395,0.0,0.0,10.991260356510187,255.97765731811523,1000.0,1000.0,200.0,200.0,-0.1486397560667343
1.0628810522318064,9.76422119140625,157.20526495726497,348.40064387464395,0.0,0.0,10.991260356510187,255.97765731811523,1000.0,1000.0,200.0,200.0,-0.1532675682507587
0.8429663867868844,9.76422119140625,155.30510566555577,341.1178498333661,0.0,0.0,11.002343174210049,255.97765731811523,1000.0,1000.0,200.0,200.0,-0.1532675682507587
0.0011390019632394,9.76422119140625,0.0367517401392111,0.0179046939139746,0.0,0.0,26.333888452803617,255.9773712158203,1000.0,1000.0,200.0,200.0,-0.1532675682507587
0.4337121921154662,9.76434326171875,69.31535591338145,153.3742987229317,0.0,0.0,16.0168371552598,255.97748947143555,1000.0,1000.0,200.0,200.0,-0.1532675682507587
1.0757943866043789,9.764244079589844,157.66810218068537,347.5435763239876,0.0,0.0,15.98619440290524,255.9775047302246,1000.0,1000.0,200.0,200.0,-0.1532675682507587
1.0819675281658716,9.764244079589844,158.29351965065504,346.7593048034934,0.0,0.0,16.019714749885715,255.97762298583984,1000.0,1000.0,200.0,200.0,-0.1532675682507587
1.137597361053034,9.764244079589844,158.51259841203512,346.7459389887171,0.0,0.0,16.00093336563357,255.97762298583984,1000.0,1000.0,200.0,200.0,-0.1532675682507587
1.10909849125225,9.764244079589844,157.99250481619816,347.2957924120307,0.0,0.0,15.984031023902332,255.97774124145508,1000.0,1000.0,200.0,200.0,-0.1532675682507587
1.1289165353435004,9.764244079589844,157.74886102236422,347.65110862619804,0.0,0.0,16.0020724886147,255.9777984619141,1000.0,1000.0,200.0,200.0,-0.1532675682507587
1.1283487290948837,9.764244079589844,157.5343964365256,347.6606146993318,0.0,0.0,16.015227386577827,255.9777984619141,1000.0,1000.0,200.0,200.0,-0.1532675682507587
1.1295217678959375,9.764244079589844,158.12270523017597,346.7356606411184,0.0,0.0,15.980273123904922,255.9778251647949,1000.0,1000.0,200.0,200.0,-0.1532675682507587
1.1309677660047666,9.764244079589844,157.616316330024,347.4186621020199,0.0,0.0,16.00745659353995,255.9778251647949,1000.0,1000.0,200.0,200.0,-0.1532675682507587
1.1415797240298933,9.764244079589844,158.63789942578737,346.1779084739865,0.0,0.0,16.008969454904218,255.977840423584,1000.0,1000.0,200.0,200.0,-0.1532675682507587
1.380386820004839,9.764244079589844,158.30021102888517,347.3190756743853,0.0,0.0,16.001214070448754,255.977840423584,1000.0,1000.0,200.0,200.0,-0.1532675682507587
1.3012802186437318,9.764244079589844,158.00848489697938,347.3897019403881,0.0,0.0,15.985099071207657,255.97784423828125,1000.0,1000.0,200.0,200.0,-0.1532675682507587
1.3099173772745378,9.764244079589844,157.8272268499798,347.4726890416498,0.0,0.0,16.011388519001038,255.97784423828125,1000.0,1000.0,200.0,200.0,-0.1532675682507587
1.334952218772952,9.764244079589844,157.58084496693607,347.06403526818514,0.0,0.0,16.000631588942078,255.9778594970703,1000.0,1000.0,200.0,200.0,-0.1532675682507587
1.0417554611248856,9.764244079589844,157.75020678246483,347.8682332506203,0.0,0.0,16.01009580282247,255.97797393798828,1000.0,1000.0,200.0,200.0,-0.1532675682507587
0.8098029885277748,9.764244079589844,157.6668383258976,347.1992130868919,0.0,0.0,15.982991841694592,255.97797393798828,1000.0,1000.0,200.0,200.0,-0.1532675682507587
0.8102458443011616,9.764244079589844,158.27945725915876,346.8252550881954,0.0,0.0,16.010403665503418,255.97797393798828,1000.0,1000.0,200.0,200.0,-0.1532675682507587
0.8059673034107899,9.764244079589844,157.9223887842645,347.24266164469554,0.0,0.0,16.00048399416717,255.97797393798828,1000.0,1000.0,200.0,200.0,-0.1532675682507587
1.16163328987001,9.764244079589844,157.97392201361666,347.40674561584484,0.0,0.0,15.994268834030478,255.97798919677732,1000.0,1000.0,200.0,200.0,-0.1532675682507587
1.0746002900647968,9.764244079589844,157.87606242862583,346.9962679862962,0.0,0.0,15.99340457468147,255.97798919677732,1000.0,1000.0,200.0,200.0,-0.1532675682507587
1.090325124554251,9.764244079589844,158.30754837176136,346.7815507487521,0.0,0.0,16.028278142622277,255.97798919677732,1000.0,1000.0,200.0,200.0,-0.1532675682507587
1.0866892246828073,9.764244079589844,157.7530795847751,347.5635487889274,0.0,0.0,15.985021337641529,255.97798919677732,1000.0,1000.0,200.0,200.0,-0.1532675682507587
1.0866414522044228,9.764244079589844,158.44412173234488,346.7044978540772,0.0,0.0,16.00047032746435,255.97798919677732,1000.0,1000.0,200.0,200.0,-0.1532675682507587
1.083933711107513,9.764244079589844,157.99120614596671,346.93551984635087,0.0,0.0,15.994814252088112,255.97798919677732,1000.0,1000.0,200.0,200.0,-0.1532675682507587
1.0775052402247325,9.764244079589844,158.24960898335672,347.4054782434329,0.0,0.0,16.0230957059052,255.97798919677732,1000.0,1000.0,200.0,200.0,-0.1532675682507587
1.0798708405150892,9.764244079589844,158.21057949479945,347.0291827637444,0.0,0.0,15.978303895792529,255.97798919677732,1000.0,1000.0,200.0,200.0,-0.1532675682507587
1.07996599334808,9.764244079589844,158.22744419807833,346.78763932002954,0.0,0.0,16.01658667047562,255.97798919677732,1000.0,1000.0,200.0,200.0,-0.1532675682507587
1.0808661730904754,9.764244079589844,157.72526166902406,347.5449646393211,0.0,0.0,16.000507871601776,255.97798919677732,1000.0,1000.0,200.0,200.0,-0.1532675682507587
1.0934530802021387,9.764244079589844,157.80269898989894,347.53838545454545,0.0,0.0,16.00143158349333,255.97798919677732,1000.0,1000.0,200.0,200.0,-0.1532675682507587
1.067698474722087,9.764244079589844,157.87397777777775,347.4840044444444,0.0,0.0,16.01646060964272,255.97798919677732,1000.0,1000.0,200.0,200.0,-0.1532675682507587
1.1095061011581593,9.764244079589844,157.6577546145494,347.47000361925444,0.0,0.0,15.993388392994689,255.97798919677732,1000.0,1000.0,200.0,200.0,-0.1532675682507587
1.0669227263723204,9.764244079589844,157.88519851423854,347.6742005777961,0.0,0.0,16.00156838688069,255.97798919677732,1000.0,1000.0,200.0,200.0,-0.1532675682507587
1.1337353166548447,9.764244079589844,158.4455233380481,346.75676944837346,0.0,0.0,16.000953061510202,255.97798919677732,1000.0,1000.0,200.0,200.0,-0.1532675682507587
1.149702732390946,9.764244079589844,157.78915572592237,347.22647819837084,0.0,0.0,16.00749746817312,255.9780387878418,1000.0,1000.0,200.0,200.0,-0.1532675682507587
1.1321655371721198,9.764244079589844,158.08007288629736,347.3079008746355,0.0,0.0,15.974823277405903,255.9780387878418,1000.0,1000.0,200.0,200.0,-0.1532675682507587
