timestamp,user_0_cpu,user_0_mem,user_0_net-in,user_0_net-out,user_0_lat,user_1_cpu,user_1_mem,user_1_net-in,user_1_net-out,user_1_lat,user_2_cpu,user_2_mem,user_2_net-in,user_2_net-out,user_2_lat,user_3_cpu,user_3_mem,user_3_net-in,user_3_net-out,user_3_lat,user_4_cpu,user_4_mem,user_4_net-in,user_4_net-out,user_4_lat,user_5_cpu,user_5_mem,user_5_net-in,user_5_net-out,user_5_lat,user_6_cpu,user_6_mem,user_6_net-in,user_6_net-out,user_6_lat,user_7_cpu,user_7_mem,user_7_net-in,user_7_net-out,user_7_lat,user_8_cpu,user_8_mem,user_8_net-in,user_8_net-out,user_8_lat,user_9_cpu,user_9_mem,user_9_net-in,user_9_net-out,user_9_lat
14,4.865150141433766,1679.700854014957,55.75624905515315,125.29210385756802,1.5913406503228689,0.7867625187355947,1622.2613469183307,17.198121351808982,453.3875797532616,2.8558216888486383,0.7226346308168681,1560.5295021215304,49.09172485806079,221.90673054153737,1.618921450346107,2.7144157425114868,1713.4961544930184,97.592792886634,540.6645779977447,3.4927505283117046,5.703194711702526,869.8990891875736,30.51863864141581,698.2442280160299,1.9140625657851005,3.648539806779862,1213.5181040981356,45.31899094376711,422.2944173087321,4.089674558974087,1.6962980143109596,1865.5630535668677,88.22360042965363,436.79815249978105,2.1325190723507883,5.94620461996129,4027.2149736125903,46.91715425701386,86.59765550147381,3.7005093617584195,2.394576444372521,1135.6354605888107,58.09728935794747,182.6802173987771,4.822323492879786,3.256851468423987,4431.478431474662,42.23091468110437,626.7106833342029,3.7221456200637553
15,5.117298151797722,414.17931359452484,66.40580868263804,459.58087522335046,4.524398338552,2.5688951895525203,1325.574087173652,73.9518280290783,323.1152407934022,2.8424036641914947,4.90665275412163,519.6454504374713,92.86387383766474,272.90492397408946,3.9032774889336244,0.8070155261714932,3249.589047190961,95.7876431293008,289.50914184380184,2.6452880630937474,2.991008481116748,1422.4905615039834,55.18074309525907,522.169155067448,4.771447834297161,4.112724402073497,4164.613856264539,78.01375920138494,257.8116514052639,2.2898064510350578,4.580759815623465,1787.6845916527238,8.744142329104998,355.11184629596926,3.7764173320553596,0.9088689084794676,4268.701014616937,7.288386061385543,105.48215971125515,1.8112559895898934,4.800832341083556,2256.939666835019,26.48640863247451,177.2046515469563,4.267632583649127,1.5427216364138687,2148.0379056413276,81.25905625121587,615.4544152358995,3.9004048257157353
16,4.506436496263826,2840.3917675699754,93.11677436454,30.46231329769299,2.21210065045646,3.7341733967491573,1861.5425295802625,1.2880225504750542,49.05825036455958,0.12379482179589506,3.025176025661043,2042.004400324016,13.035773069466828,437.49691222082384,1.1916704628749812,4.794451119788992,2839.5660872635617,9.477315273346631,176.38059800520378,1.9937252186863241,2.2349157578459566,2813.7993985196817,61.26112534113769,218.5338895991238,0.4116930637350974,5.34448558369196,2190.2447220054855,63.7445161834831,615.3915450057476,2.3580763639803752,3.959136153065594,2214.8768015190144,14.39034824792731,386.47507700668575,4.383742310353322,3.648131998310896,3411.0524285122438,91.86240393478747,75.39853165184854,4.622255053450285,3.82119530138163,659.8953076455609,10.171951014821623,256.68652060358886,0.5008739078501545,3.5237915136191647,3903.951252722333,75.23327851807441,554.9238114649401,3.282819723551121
17,2.717484645322838,4025.486178039655,86.78713744644696,292.2093406521749,4.926344910261622,0.5026395415388183,1615.773090235498,57.22263940923893,254.7713234138848,4.6237956357619,2.608590259111926,3262.583882476749,90.67796809832043,70.3271191080152,1.0590937478407538,0.5363728173846999,4172.721837229015,70.71844289414977,36.318638576667674,0.2505797689532296,5.404318493766151,4141.058796252486,22.657503551833813,443.9422794438131,1.9267587389831886,3.938150020244004,4068.6892995208923,94.64544261406128,210.39888234992213,3.639461155992219,0.9186721930184617,2421.514928519147,71.08588996453571,400.6064676221907,3.2510562505510174,2.017835571866422,3134.288909842875,35.78331806427162,338.40808398082635,1.5302634157895492,5.428587778576467,1924.242314670893,22.1546756198753,434.6373245956678,4.944049215574151,1.808567264256449,4279.562081900756,35.15419719349473,183.690079926111,2.6084112848292125
18,2.1038342327721935,1070.7493888201502,40.521827356796294,415.7160982271883,0.6742951954326323,2.552134161610187,4493.9258064265405,64.46490469115514,668.6462056338269,4.220181582267997,5.9346108562554605,1796.353149258916,88.15714300711299,137.687804412288,3.134440157883934,0.7578849800576577,1713.4046850392624,84.03013071288,565.6162253092948,0.8557051073235339,2.9822033211557377,4247.591925259221,98.05996151182855,473.6910561943404,4.235011736786033,1.0642569507311985,1671.5615405706014,43.69648217007482,8.408663291486462,2.4447374778917057,4.559585027670762,537.4041113359948,32.318508395569545,155.78787780749096,2.960385766137346,1.6646147413308645,3854.3143279453943,12.296733435745043,468.4253293081632,4.168313981318291,3.4588458443980565,2670.738608244661,3.9685620749322026,598.5381435533253,1.5228567027108764,1.5108926952250332,3835.9339411613228,61.660700047141795,181.55098669985165,0.8750858423266442
19,4.233275904511331,2040.2295373574148,38.26920701477698,595.2067578218284,0.7911694327434793,3.2297511750097074,4136.218658107342,99.565605871852,48.18829035127994,1.1122208143831656,1.4483542538899559,1954.5659355173668,81.96667533616126,345.02488265049175,0.8382394687272949,2.4113813605687726,4187.475054153538,26.154096305289144,336.07130146550537,0.7881096079956611,1.7050880077364954,2121.3676437207605,90.0512544997415,396.8860938419579,4.571976051900702,4.955559957573293,365.509617210531,14.095951586545718,172.9239129136974,4.371199991472891,5.799943075004055,3971.4480475145397,30.622240391461297,201.5080812160781,0.4829906676792717,3.7325918220892405,1524.5574974564588,11.235090986874718,115.85483965245975,4.833899122682582,0.636210779827652,223.6575996061819,8.388259164656898,645.6400415732968,1.6453955198343269,4.659298598978611,2361.5940848723835,95.61734543599468,619.9363671257552,4.606589827834697
20,3.9902349166472413,1549.0686272470555,6.50828971032923,270.6239348520299,0.5987111452474677,4.61878357042059,2038.3674704774853,41.56774431155901,137.82920445569349,3.6999402066349196,2.1551980227007883,3145.4800437091344,55.85924096762286,189.1085618269386,4.91916061299079,1.8676196591422691,2351.2648282610753,89.56589668746685,328.6508167399493,0.6495990031329192,3.3595562635697904,3144.6204177213904,22.277545370300132,695.9315649646297,3.503082219862422,2.249642028858018,2079.526935503619,26.77215267130825,675.9724513594527,4.173466276993281,0.8617949815870398,3469.5660507024204,18.88820359135194,121.74137104525147,3.514287568061713,1.4790571100922703,4033.1355933804607,76.49684784174796,126.76629489045192,3.1837578958965436,5.665613101111429,1522.1718227715903,97.46874797994028,33.73638685154672,4.41559938541128,1.5768699177922634,2962.7379105760288,51.63139828127458,118.7587317911555,3.917383809290191
21,3.8358757593673536,1021.7294730599497,75.45453988062735,333.41916008131,1.7094450896149787,0.8005416467783038,4415.155911468419,69.11111101954958,267.5767482397476,0.8075482058515789,3.1043163475628694,1747.5889506563913,86.02954253626748,507.4432428936658,4.85352796912324,1.9734054937378882,1194.814855174072,55.714410234125054,535.1675533227352,1.1753265351043731,2.446352549937754,785.1185491910654,65.3267473028786,411.0899896798238,3.594796498522882,4.952728064808354,3437.1219650408525,15.56964815640095,550.8453982605394,2.598439411107637,1.0432990708637688,2428.2827636760494,19.01323368282598,411.5154654744292,3.6232527507291903,1.4614180422050569,3048.338683453705,58.76015567212378,582.7538490707416,3.5118614252614595,3.878608896489628,2941.9763936520985,42.08234858994672,600.511734268999,0.9965960607988852,3.0317154361793333,3042.6110440958782,33.99689090243834,561.4063397043786,4.853386539670126
22,3.5754775969525197,3153.299532289882,94.2914233955584,151.9112128810611,2.360295529746341,2.3925309365078773,2675.078926088591,63.64992752626687,371.7408634220256,3.1278119811487732,4.450677948862186,1865.058310668333,49.14226033046059,118.50643403263801,3.8879576624318672,3.2589986953564356,2791.425653929972,42.88941274888297,301.87998837877075,2.4108423236661563,1.717372025181497,3832.2939517114205,83.98210166073225,263.1541648722719,3.059828571832757,5.626191586760732,594.0701294658411,73.5651873776624,577.8780217189972,2.6575361916809133,5.078235233618786,1558.5829926388067,40.65505586069234,65.79145673327793,4.832979243280665,4.388053676235749,372.524422218307,3.7154100879865704,64.65006539276985,2.9736164121913817,1.9924725711033464,3665.88667366904,43.21351333070221,140.13147640475987,2.850899101819857,5.912519584111515,635.5322150815043,84.29022111930858,522.8096166646028,3.4296721444502953
23,4.285042970209231,396.7303285981187,15.893417273087785,620.848052995403,0.20338664449499494,5.64181703758997,1229.9129448228707,24.924972882071483,173.07724107562072,1.5234999529809585,4.200804763672048,2460.3903945021334,5.50868870377349,460.0086365290791,3.2933761214853954,0.9208159607589232,2407.302709938552,14.091799081341916,517.0537144581257,2.4429782084850604,4.031617326775818,715.6234555346092,27.202141669957015,600.4707586744964,3.407581999183412,3.7705862978454125,1583.0818876807077,8.90214674323282,200.54042694142046,0.6435023893794561,1.1962949654494897,2142.6532928158435,17.052130305670556,214.96636171042465,1.697723598346436,1.6779417145820257,3285.2382648176285,68.61435800552505,436.56479016204116,3.8138779082629557,4.510297087762664,961.9357917194616,38.62918851063228,483.34119867446634,3.9904505392728327,2.542156444400537,245.4392856346769,6.3938992699623,298.6636378879965,2.300927093505306
24,1.0571288651752497,541.3355817387996,53.97260280636256,144.15334548497154,3.6545172091207285,3.950792538829175,845.1571276429092,10.94694573105569,152.98930090963538,1.3058750472661889,3.837912314357377,398.35070023324806,26.884213923147637,28.50661889551467,1.1584295327703154,4.546367335847991,1627.8870142845585,51.99922134949736,113.0398696535568,1.2578069135947592,1.356222088241875,2636.5438553865574,57.42592055287804,151.43446154125127,2.3244815633370552,5.097616080007853,1108.2125148699488,22.37870311497172,678.2883277747554,4.135452846260979,1.1450974954353939,880.7771829984863,11.835346629201693,258.98141285471263,3.8737341870490862,1.5186640128857416,3432.4695322984944,67.85580836274995,546.2561879569471,0.42853566285958933,4.947138082347648,4024.5816074334134,56.8221469014343,436.8864040267107,4.543125205277056,1.5196094864313785,2918.4550571689997,54.02369566517059,24.187213739784717,3.803545273071925
25,4.768957526391643,3103.698215826966,40.40741723195851,671.1958719868776,3.5136540391470263,1.530740059776147,516.5381025804012,84.83152356443333,390.23388530969487,3.941642404127529,3.1886467388326194,3580.6372278806825,25.201425476622497,25.901437655730376,0.13850590667684304,3.691013512063584,2861.7531874471856,21.42268767474187,203.55588469880033,4.984072123332722,2.529323168305479,4478.990490559742,99.68254888227185,282.1669077005808,4.600222918005267,2.120040264145592,1798.6329661597176,37.872289760432935,611.9991407539555,1.5877233141224607,2.0827431425452616,4179.667778154748,86.16316725251828,341.88182425898697,3.3974050547395236,4.14368710517004,3870.4063489813107,52.55022896261966,200.9527309673334,1.2605165893544554,4.436588295079151,2076.642927765727,67.86815871884063,556.4345107333488,2.085139468324683,3.822021625574658,248.0932925859001,5.905910509462576,485.72849416079754,4.936719812606333
26,2.871983377079228,365.1981867967679,88.17641717363993,157.28672695931198,0.7051558154905763,1.963535539946722,1745.2883343545761,86.02760200688708,150.02028700723875,0.6925754005482957,3.8524617861542505,4364.905688042609,66.71794119403813,635.2273381893006,4.766645034819327,0.5664140033612267,1006.7647700467487,75.61894203985786,625.8471088811409,2.898479341944036,1.0346813513020716,2983.5879755037754,78.41259570513448,106.04507416932407,1.2434312133073295,2.488520899625538,914.4020498495556,41.954850673373514,436.02435538607267,2.954105656399763,4.461269640831723,4026.8969739813615,71.18805444695401,622.8883031924843,1.341294790329546,2.4148720714460925,1955.421353725075,95.750666052701,357.2309787869145,3.103148588368064,0.5747179070861514,4194.330010409289,64.93616889787394,629.2342511733739,2.496387307837931,1.985731063606715,716.9823292748389,99.4500508742271,303.8671313945563,1.592230275738371
27,3.6522278652990487,1454.1945197974228,2.960030950048076,263.2861789881958,0.8994140555405382,2.8901408929187364,2597.829897663194,46.72728696476626,610.2231265643937,4.989184571192439,2.6480108883924043,2935.4270338245715,48.41061001458251,527.6285823083724,2.0706772351505274,1.8400662755554478,1952.726031443871,57.4416099864422,281.90862512723515,0.13046359270714997,2.420188251383504,2853.7543332590694,48.59030739605855,154.47007949398977,0.3124888796314466,4.139635899594252,3542.451328247719,91.8458971098345,425.34064516937525,4.196939463703759,2.486057206311105,1011.3022039180095,53.66926618147932,667.9446803650554,1.2351496542570135,5.614739217036132,561.028282917174,68.75725025848077,72.44965826352173,3.7265992662845617,1.3717550245272065,3884.2288427515446,67.12438759656611,158.9751551046598,1.554974374557092,2.161948189008795,4267.088743461918,39.606695349413975,155.93946885439027,2.0920962170080926
28,5.570513039085378,356.16094252853543,38.05643073232987,81.35957942875956,0.49020410405709436,2.06508906623454,3144.7481998749413,2.773348884817539,610.357442879503,3.0683157924620375,3.121768197026958,717.881487317126,66.44368530208249,575.9395289748753,1.3410268998219745,5.86193790542919,883.1201773025163,26.40251574686312,311.77794313246847,4.818496728506596,5.1350383100229005,2123.775851233746,45.42128326333808,605.5490996452617,3.669409813719471,3.8284450164694586,3989.170554854533,27.656252944813986,183.62136770732906,1.631271098683651,5.85302445250773,2927.523564017949,99.12969087555292,35.04970713856874,4.820009877013969,2.9624553139074217,1896.3430129297612,63.714636936687555,400.89870611967893,4.582693693175135,2.440683280469309,3651.5829242630416,27.904085162251057,667.6750015111768,3.32904618473612,2.5404419890589374,2619.9953591617714,5.518431228705589,642.7514292106541,4.67677764936897
29,3.2335001865570496,2987.744902153123,25.553312326087973,520.1250761150245,4.9100617601642815,2.43978237187624,1946.911826214571,79.97414184691158,547.2223776639705,4.6990159172721215,1.7240844254302692,3589.6212338252753,55.91748489905842,321.56641568784175,1.044387786546703,4.96471616571468,2725.85809779305,79.03724383107593,348.1538323740302,0.31736815789049017,5.834461537784839,1007.3111477959658,72.13204646930005,459.05016485807556,2.0315972109940033,2.7046709542310987,868.1522564124231,29.138987265727568,268.83442093165496,3.8228179028833713,0.9274617152631626,3540.724225980021,19.462176238450247,409.6264978528398,4.629396299491942,0.8968866810314327,3211.9356938839533,73.69804030387841,100.36213772789392,2.601404933346898,4.044242053701832,3240.6558132874816,84.4410944764885,306.000237331089,4.740173629108378,5.481547265711787,3615.3434657773887,34.439805658384145,695.4969487736302,1.378342159903967
30,2.8321362722880825,648.7089537485924,24.247506221319338,555.5074540461102,1.944855561862588,5.981691234958972,925.3390086629821,30.072031666776045,618.0182871242392,3.0802718879485784,2.4226197982748605,774.224476962117,34.18176507417704,389.12721878438407,1.4074012172059105,4.562549193395851,598.6718561919976,76.5001785229566,450.1142411381905,0.5023447055792362,0.7202857910216212,4109.50169602136,99.09626713747048,282.4085037702962,3.511990932648149,2.8582013622032982,2558.6151757860885,15.102148838789809,317.75855295883224,1.4231352674536513,1.9674554371710722,2235.9607478779503,20.80847007401232,159.44152621069713,1.9455756542399094,3.5681508222527945,4126.920850152101,72.0594528107199,603.0276391590422,3.4627102615147813,3.27672691575712,2179.573698487573,36.544165696556455,250.3354823247379,3.5908316233835267,2.663661773261845,4163.120312458883,66.6610201375939,685.1348080415412,2.3707913390888726
